1	59.61	0
1	61.32	0
1	59.17	0
1	60.18	1
1	58.77	1
1	59.99	1
1	61.8	1
1	58.4	1
1	60.69	1
1	60.81	1
1	62.31	0
1	59.11	1
1	60.39	0
1	60.48	0
1	61.79	1
1	60.47	1
1	60.23	0
1	61.3	0
1	61.17	1
1	58.83	1
1	59.92	0
1	59.65	1
1	59.96	1
1	60.55	0
1	60.06	1
1	59.38	0
1	59.71	0
1	60.85	1
1	60.31	0
1	61.19	0
1	60.85	1
1	59.79	0
1	60.64	1
1	60.58	0
1	58.17	1
1	59.35	0
1	60.14	0
1	60.78	0
1	60.61	0
1	59.31	1
1	61.38	1
1	60.01	1
1	60.72	1
1	59.26	0
1	60.89	0
1	60.96	0
1	59.58	1
1	60.84	1
1	60	0
1	58.91	1
1	60.54	1
1	60.16	0
1	59.31	1
1	60.65	0
1	58.99	1
1	60.69	0
1	61.2	0
1	59.63	1
1	60.86	1
1	59.21	0
1	60.76	1
1	60.44	1
1	60.36	1
1	58.5	1
1	59.96	0
1	59.98	0
1	57.38	1
1	59.76	0
1	58.71	0
1	60.93	0
1	61.55	1
1	58.83	0
1	60.74	1
1	61.31	1
1	62.03	1
1	60.47	0
1	58.74	1
1	59.73	1
1	59.12	1
1	58.59	1
1	59.43	1
1	61	1
1	61.9	0
1	60.85	1
1	60.68	0
1	60.48	0
1	60.47	1
1	60.92	0
1	58.73	0
1	60.22	1
1	59.52	0
1	61.41	0
1	60.19	1
1	58.4	1
1	61.42	0
1	61.83	1
1	60.27	0
1	59.18	1
1	60.91	1
1	59.05	0
1	59.34	0
1	60.87	0
1	61.69	1
1	59.64	0
1	60.05	0
1	58.82	1
1	62.78	1
1	58.58	0
1	58.65	1
1	60.66	0
1	59.9	1
1	60.18	0
1	59.37	0
1	60.6	0
1	60.52	0
1	59.06	0
1	59.74	0
1	60.13	0
1	60.05	1
1	60.31	0
1	60.02	0
1	60.95	1
1	61.47	1
1	59.68	1
1	58.06	0
1	59.68	1
1	59.09	0
1	61.09	1
1	59.85	1
1	60.54	1
1	59.43	0
1	60.55	0
1	61.26	0
1	59.04	0
1	59.29	1
1	57.97	0
1	61	1
1	59.45	0
1	60.35	0
1	60.48	0
1	60.09	1
1	59.83	1
1	57.9	1
1	59.16	0
1	60.55	0
1	61.41	0
1	62.1	0
1	60.2	1
1	59.32	0
1	61.36	0
1	60.57	0
1	60.87	1
1	62.22	1
1	58.47	0
1	61.15	0
1	60.26	1
1	60.98	1
1	60.88	1
1	60.46	1
1	58.68	1
1	60.83	0
1	60.18	1
1	59.62	1
1	59.86	1
1	59.99	0
1	60.77	1
1	60.51	0
1	58.81	0
1	60.96	1
1	59.9	0
1	58.75	1
1	60.63	1
1	61.38	1
1	60.54	0
1	60.4	1
1	59.88	0
1	61.5	0
1	58.81	0
1	58.64	0
1	60.12	1
1	60.29	1
1	60.04	1
1	60.6	0
1	60.03	1
1	61.47	0
1	59.95	1
1	60.59	1
1	59.98	0
1	59.31	1
1	60.28	1
1	60.44	0
1	60.79	0
1	59.78	1
1	59	1
1	60.27	0
1	57.69	1
1	60.12	1
1	59.59	1
1	60.88	1
1	60.7	1
1	60.07	0
1	60.55	1
1	61.3	0
1	61.4	1
1	62.71	0
1	59.9	1
1	58.89	1
1	60.74	1
1	61	1
1	60.43	0
1	59.06	0
1	60.39	1
1	59.61	0
1	60.51	1
1	61.53	1
1	59.43	1
1	60.77	1
1	59.37	0
1	57.56	0
1	60.82	0
1	60.23	0
1	61.13	0
1	59.68	0
1	59.16	1
1	60.05	1
1	60.26	0
1	59.72	1
1	60.89	0
1	59.88	1
1	59.2	1
1	60.79	0
1	59.41	1
1	58.21	1
1	60.93	1
1	58.42	0
1	58.35	0
1	59.82	1
1	58.51	1
1	60.14	0
1	60.68	0
1	59.27	0
1	58.95	0
1	60.91	1
1	61.39	1
1	59	0
1	59.17	0
1	58	1
1	60.42	0
1	60.8	0
1	60.23	0
1	60.56	0
1	60.22	1
1	59.24	1
1	59.94	0
1	58.57	1
1	60.58	1
1	60.87	1
1	59.21	0
1	59.98	1
1	58.89	0
1	59.55	0
1	60.75	1
1	61.39	1
1	60.19	0
1	60.06	1
1	59.24	1
1	60.69	1
1	60.57	0
1	59.26	1
1	59.6	1
1	58.67	0
1	58.34	1
1	60.51	1
1	60.66	1
1	60.42	0
1	60.99	1
1	59.81	0
1	59.78	1
1	60.1	0
1	60.71	0
1	60	1
1	60.55	0
1	60.33	0
1	59.38	0
1	58.42	0
1	59.14	0
1	59.35	0
1	61.26	0
1	59.9	1
1	59.23	1
1	59.13	0
1	60.35	0
1	61.13	1
1	59.1	0
1	61.93	0
1	59.28	1
1	59.46	1
1	60.84	1
1	60.82	0
1	60.15	0
1	60.48	1
1	59.65	0
1	60.06	1
1	58.08	0
1	60.08	1
1	60.73	1
1	60.33	0
1	61.08	1
1	58.62	0
1	60.15	1
1	58.63	1
1	61.56	1
1	59.67	0
1	58.7	1
1	60.32	0
1	60.66	0
1	60.2	1
1	60.05	1
1	59.83	0
1	60	1
1	58.57	0
1	61.92	1
1	60.03	1
1	59.42	0
1	59.69	0
1	59.28	0
1	58.91	1
1	59.46	0
1	58.83	1
1	61.22	0
1	59.09	0
1	60.35	0
1	60.47	0
1	61.45	1
1	59.57	1
1	60.06	1
1	58.1	0
1	60.25	0
1	60.18	1
1	60.91	0
1	60.3	1
1	60.45	1
1	59.74	1
1	61.06	0
1	61.19	1
1	59.37	1
1	59.03	0
1	58.06	1
1	60.73	0
1	61.08	0
1	58.92	1
1	60.78	1
1	59.75	0
1	60.41	0
1	60	0
1	61.17	0
1	60.55	0
1	59.28	1
1	60.2	0
1	58.49	0
1	60.49	0
1	58.01	0
1	60.98	1
1	59.87	0
1	61.28	1
1	59.22	0
1	62.58	1
1	60.7	1
1	59.95	1
1	60.78	1
1	58.83	1
1	58.6	0
1	58.13	0
1	60.13	0
1	59.11	1
1	58.97	0
1	60.53	1
1	59.25	0
1	59.41	1
1	59.33	0
1	60.63	0
1	60.37	1
1	59.98	0
1	60.38	0
1	58.8	1
1	59.6	0
1	59.1	1
1	60.51	1
1	60.87	1
1	59.86	0
1	61.58	0
1	59.93	0
1	61.32	0
1	59.34	0
1	60.68	0
1	60.32	1
1	60.27	1
1	59.97	1
1	60.87	0
1	62.25	0
1	59.19	1
1	60.59	1
1	60.38	0
1	60.49	0
1	59.08	1
1	59.76	0
1	60.63	1
1	58.13	1
1	61.24	0
1	60.04	1
1	59.38	1
1	60.01	0
1	59.67	1
1	60.59	1
1	61.24	1
1	58.95	0
1	60.3	1
1	57.7	0
1	61.21	0
1	60.62	0
1	61.03	1
1	58.51	1
1	61.85	0
1	58.94	1
1	59.19	1
1	61.51	1
1	61.29	0
1	61.63	1
1	61.22	0
1	60.8	0
1	59.22	0
1	59.41	0
1	60.03	1
1	59.9	1
1	62.26	1
1	61.92	0
1	60.33	1
1	59.85	1
1	59.26	0
1	61.03	1
1	59.15	1
1	58.52	0
1	60.28	0
1	60.11	0
1	61.06	0
1	59.43	1
1	60.17	1
1	60.08	0
1	59.1	0
1	61.71	0
1	59.29	0
1	60.53	1
1	59.92	0
1	60.08	1
1	59.43	0
1	59.62	1
1	60.25	0
1	60.65	0
1	59.8	1
1	60.3	1
1	60.15	0
1	59.74	0
1	60.57	0
1	58.68	0
1	58.19	0
1	60.87	1
1	60.78	0
1	62.3	1
1	60.24	1
1	58.78	1
1	59.67	1
1	61.21	0
1	58.38	1
1	59.03	0
1	59.9	1
1	61.18	1
1	60.51	1
1	59.52	0
1	62.35	0
1	60.6	1
1	59.6	1
1	60.14	1
1	58.9	0
1	60.74	1
1	60.48	0
1	59.3	1
1	60.06	0
1	59.45	1
1	58.85	0
1	60.73	0
1	61.15	1
1	56.79	0
1	60.98	1
1	58.5	0
1	59.92	0
1	60.61	0
1	59.59	0
1	59.26	1
1	59.59	0
1	61	0
1	61.04	1
1	59.79	1
1	61.28	1
1	58.78	1
1	59.48	1
1	59.41	0
1	59.98	1
1	60.17	1
1	59.42	1
1	60.83	0
1	59.02	0
1	59.24	0
1	59.3	0
1	58.9	0
1	60.09	1
1	60.43	1
1	61.26	1
1	60.12	0
1	60.33	1
1	61.45	1
1	60.04	0
1	59.92	0
1	59.94	0
1	59.85	0
1	60.29	1
1	59.95	0
1	60.44	1
1	59.03	1
1	60.55	1
1	59.59	0
1	59.01	1
1	58.45	1
1	60.44	0
1	60.52	0
1	58.34	0
1	60.02	0
1	58.55	0
1	59.36	0
1	60.78	0
1	59.05	1
1	58.98	0
1	59.13	1
1	60.29	1
1	61.59	1
1	59.6	0
1	61.88	0
1	59.42	1
1	59.36	1
1	59.78	0
1	60.56	0
1	59.1	0
1	59.73	0
1	61.71	0
1	58.63	1
1	58.34	1
1	59.24	0
1	60.37	0
1	60.83	1
1	57.58	1
1	60.3	0
1	60.73	1
1	59.82	1
1	60.53	0
1	60.34	1
1	59.67	1
1	57.96	0
1	59.09	1
1	59.87	1
1	59.4	1
1	60.58	1
1	59.76	1
1	60.27	1
1	59.88	0
1	57.64	0
1	61.58	1
1	61.52	1
1	58.56	1
1	60.85	1
1	59.81	0
1	59.02	1
1	59.05	0
1	61.52	1
1	61.24	0
1	60.8	0
1	58.32	0
1	61.65	1
1	60.41	0
1	59.99	0
1	60.87	1
1	60.61	0
1	58.86	0
1	60.87	1
1	58.27	1
1	61.78	1
1	62.32	0
1	59.88	0
1	60.85	1
1	59.45	1
1	59.8	1
1	58.45	0
1	60.12	1
1	60.84	0
1	60.02	1
1	59.7	0
1	59.86	0
1	60.19	0
1	59.7	0
1	61.18	1
1	58.77	1
1	62.16	1
1	61.69	1
1	60.96	1
1	61.2	0
1	60.99	1
1	59.56	0
1	58.78	1
1	58.64	0
1	60.3	1
1	59.11	1
1	60.39	0
1	60	0
1	59.15	0
1	59.66	1
1	60.07	0
1	60.39	1
1	60.08	0
1	59.3	1
1	59.07	1
1	61.86	1
1	59.67	0
1	60.89	0
1	61.03	1
1	59.51	1
1	59.07	0
1	59.03	1
1	60.11	0
1	59.96	1
1	59.02	0
1	59.76	1
1	61.71	1
1	58.45	1
1	58.85	0
1	58.65	1
1	59.99	1
1	58.54	0
1	59.49	1
1	58.98	1
1	59.31	0
1	59.53	0
1	58.03	0
1	60.06	0
1	61.21	1
1	60.75	0
1	61.43	1
1	58.53	0
1	59.37	0
1	58.94	1
1	59.58	0
1	58.85	1
1	58.88	0
1	59.93	0
1	60.49	0
1	60.51	0
1	59.54	1
1	60.66	0
1	61.06	0
1	59.48	1
1	59.03	0
1	58.64	1
1	59.46	0
1	60.08	0
1	58.44	0
1	60.28	0
1	59.22	1
1	59.39	0
1	59.28	1
1	60.28	0
1	60.65	1
1	57.45	1
1	57.29	0
1	59.25	0
1	59.28	1
1	59.61	1
1	62.05	0
1	58.74	1
1	60.96	1
1	57.99	0
1	60.25	0
1	59.98	1
1	61.09	0
1	60.51	0
1	60.91	1
1	58.71	0
1	58.17	1
1	60.83	1
1	61.18	1
1	58.96	0
1	60.48	1
1	60.03	1
1	59.62	1
1	58.03	1
1	61.99	1
1	61.57	0
1	59.77	0
1	60.3	1
1	60.53	0
1	58.69	0
1	61.54	1
1	58.8	0
1	60.6	1
1	60.94	1
1	61.5	1
1	60.79	0
1	60.12	1
1	59.45	1
1	58.28	1
1	60.35	1
1	60.25	1
1	60.07	1
1	60.07	0
1	61.4	0
1	60.5	1
1	60.93	0
1	59.48	1
1	59.34	0
1	60.17	0
1	59.23	1
1	59.64	1
1	59.66	0
1	60.42	1
1	59.72	0
1	61.32	1
1	60.86	1
1	60.31	0
1	59.02	0
1	57.94	1
1	58.47	1
1	60.93	1
1	59.47	0
1	60.88	1
1	60.18	0
1	60.69	0
1	60.6	1
1	60.64	0
1	61.04	1
1	60.66	0
1	60.09	0
1	59.99	0
1	60.05	0
1	61.48	1
1	60.43	0
1	60.22	0
1	59.39	1
1	60.52	1
1	60.53	1
1	61.74	1
1	58.96	1
1	60.48	0
1	59.01	0
1	59.53	1
1	60.25	0
1	61.43	1
1	60.8	0
1	59.99	0
1	60.58	0
1	59.01	0
1	60.16	1
1	59.56	1
1	57.97	1
1	59.55	0
1	59.66	1
1	59.94	1
1	59.84	1
1	58.58	1
1	58.9	1
1	58.38	0
1	58.89	0
1	60.62	1
1	59.04	1
1	62.27	0
1	60.98	1
1	60.06	1
1	59.17	0
1	58.92	1
1	59.76	0
1	60.51	1
1	59.41	0
1	60.51	1
1	59.32	1
1	60.46	0
1	61.17	1
1	61.96	1
1	60.27	1
1	61.45	0
1	58.71	0
1	60.23	0
1	59.81	0
1	60.7	0
1	59.6	0
1	59.62	1
1	60.1	0
1	60.13	0
1	60.89	1
1	60.7	1
1	60.07	1
1	57.14	1
1	59.44	0
1	62.16	1
1	60.99	1
1	59.17	1
1	59.61	0
1	61.14	0
1	59.85	0
1	59.42	1
1	61.08	0
1	58.73	1
1	59.84	0
1	60.13	1
1	60.67	1
1	59.9	0
1	59.53	1
1	58.93	1
1	57.48	0
1	59.43	0
1	60.61	0
1	60.04	1
1	60.06	0
1	61.15	0
1	59.62	0
1	59.9	1
1	59.82	0
1	59.57	1
1	59.76	0
1	59.07	0
1	59.96	1
1	59.1	1
1	60.09	1
1	61.77	1
1	60.72	0
1	60.41	0
1	58.91	1
1	60.96	1
1	60.28	1
1	59.38	0
1	56.93	1
1	60.66	1
1	60.52	0
1	61.26	0
1	60.42	0
1	58.48	1
1	59.46	1
1	58.64	1
1	60.86	0
1	59.16	0
1	59.6	0
1	58.84	1
1	58.99	1
1	59.71	1
1	61.05	0
1	59.38	0
1	60.75	1
1	59.85	1
1	59.76	0
1	60.39	0
1	59.37	1
1	58.71	0
1	60.75	1
1	60.4	1
1	59.96	1
1	60.49	0
1	60.16	0
1	59.89	0
1	59.82	0
1	59.57	1
1	59.93	1
1	59.33	1
1	60.29	1
1	58.36	1
1	59.79	1
1	60.45	0
1	59.29	1
1	59.73	0
1	60.7	1
1	60.31	1
1	60.59	0
1	60.89	0
1	59.91	0
1	58.52	1
1	60.8	0
1	60.51	1
1	60.48	0
1	61.96	0
1	61.94	1
1	60.59	0
1	62.09	0
1	60.44	1
1	58.95	0
1	59.28	0
1	58.86	1
1	58.48	1
1	59.57	0
1	60.4	0
1	61.26	0
1	59.61	0
1	60.61	1
1	62.03	1
1	59.02	1
1	59.43	1
1	59.89	0
1	58.79	0
1	60.34	0
1	60.31	1
1	61.25	0
1	60.55	1
1	60.84	1
1	59.81	1
1	62.59	1
1	61.53	0
1	58.68	1
1	59.9	1
1	60.05	0
1	60.26	1
1	58.71	1
1	58.36	0
1	60.32	0
1	60.33	0
1	59.63	1
1	61.26	1
1	61.07	1
1	58.86	1
1	59.73	1
1	61.34	0
1	60.77	0
1	60.74	1
1	59.4	1
1	58.93	1
1	61.66	0
1	60.12	0
1	60.55	0
1	60.3	0
1	60.5	1
1	59.46	0
1	60.4	0
1	61.67	0
1	59.36	0
1	60.61	0
1	60.23	1
1	59.62	0
1	57.89	0
1	61.01	1
1	60	1
1	60.96	1
1	60.39	1
1	60.45	1
1	59.72	1
1	60.39	0
1	60.13	0
1	60.67	1
1	59.23	0
1	60.88	1
1	60.13	1
1	61.04	0
1	60.02	0
1	59.65	0
1	59.78	0
1	60.54	1
1	59.36	0
1	59.26	1
1	62.06	1
1	59.3	0
1	59.56	0
1	60.84	1
1	59.44	1
1	60.01	0
1	59.46	0
1	58.29	1
1	61.48	0
1	60.29	0
1	61.23	1
1	58.76	1
1	59.26	0
1	59.71	0
1	61.52	0
1	60.82	1
1	59.89	0
1	59.39	0
1	61.4	0
1	60.17	0
1	60.61	0
1	60.14	1
1	59.28	1
1	60.16	1
1	60.32	1
1	59.45	0
1	58.79	0
1	59.25	0
1	57.9	1
1	62.05	1
1	58.79	0
1	61.19	1
